     |   0 |  1 |  2 |  3 |  4 |  5 |  6 |  7 |  8 |  9 | 10 | 11 | 12 | 13 | 14 | 15
-----+-----+----+----+----+----+----+----+----+----+----+----+----+----+----+----+----
 372 | 192  136   96   68   48   34   24   17   12    8    6    4    3    2    1    1
 373 | 191  135   95   67   47   33   23   16   11    8    5    4    2    2    1    1
 374 | 190  134   95   67   47   33   23   16   11    8    5    4    2    2    1    1
 375 | 189  134   94   67   47   33   23   16   11    8    5    4    2    2    1    1
 376 | 188  133   94   66   47   33   23   16   11    8    5    4    2    2    1    1
 377 | 187  132   93   66   46   33   23   16   11    8    5    4    2    2    1    1
 378 | 186  131   93   65   46   32   23   16   11    8    5    4    2    2    1    1
 379 | 185  131   92   65   46   32   23   16   11    8    5    4    2    2    1    1
 380 | 184  130   92   65   46   32   23   16   11    8    5    4    2    2    1    1
 381 | 183  129   91   64   45   32   22   16   11    8    5    4    2    2    1    1
 382 | 182  128   91   64   45   32   22   16   11    8    5    4    2    2    1    1
 383 | 181  128   90   64   45   32   22   16   11    8    5    4    2    2    1    1
 384 | 180  127   90   63   45   31   22   15   11    7    5    3    2    1    1    0
 385 | 179  126   89   63   44   31   22   15   11    7    5    3    2    1    1    0
 386 | 177  125   88   62   44   31   22   15   11    7    5    3    2    1    1    0
 387 | 176  124   88   62   44   31   22   15   11    7    5    3    2    1    1    0
 388 | 175  124   87   62   43   31   21   15   10    7    5    3    2    1    1    0
 389 | 174  123   87   61   43   30   21   15   10    7    5    3    2    1    1    0
 390 | 173  122   86   61   43   30   21   15   10    7    5    3    2    1    1    0
 391 | 172  121   86   60   43   30   21   15   10    7    5    3    2    1    1    0
 392 | 171  120   85   60   42   30   21   15   10    7    5    3    2    1    1    0
 393 | 169  119   84   59   42   29   21   14   10    7    5    3    2    1    1    0
 394 | 168  119   84   59   42   29   21   14   10    7    5    3    2    1    1    0
 395 | 167  118   83   59   41   29   20   14   10    7    5    3    2    1    1    0
 396 | 166  117   83   58   41   29   20   14   10    7    5    3    2    1    1    0
 397 | 165  116   82   58   41   29   20   14   10    7    5    3    2    1    1    0
 398 | 163  115   81   57   40   28   20   14   10    7    5    3    2    1    1    0
 399 | 162  114   81   57   40   28   20   14   10    7    5    3    2    1    1    0
 400 | 161  114   80   57   40   28   20   14   10    7    5    3    2    1    1    0
 401 | 160  113   80   56   40   28   20   14   10    7    5    3    2    1    1    0
 402 | 159  112   79   56   39   28   19   14    9    7    4    3    2    1    1    0
 403 | 157  111   78   55   39   27   19   13    9    6    4    3    2    1    1    0
 404 | 156  110   78   55   39   27   19   13    9    6    4    3    2    1    1    0
 405 | 155  109   77   54   38   27   19   13    9    6    4    3    2    1    1    0
 406 | 153  108   76   54   38   27   19   13    9    6    4    3    2    1    1    0
 407 | 152  107   76   53   38   26   19   13    9    6    4    3    2    1    1    0
 408 | 151  107   75   53   37   26   18   13    9    6    4    3    2    1    1    0
 409 | 150  106   75   53   37   26   18   13    9    6    4    3    2    1    1    0
 410 | 149  105   74   52   37   26   18   13    9    6    4    3    2    1    1    0
 411 | 147  104   73   52   36   26   18   13    9    6    4    3    2    1    1    0
 412 | 146  103   73   51   36   25   18   12    9    6    4    3    2    1    1    0
 413 | 145  102   72   51   36   25   18   12    9    6    4    3    2    1    1    0
 414 | 143  101   71   50   35   25   17   12    8    6    4    3    2    1    1    0
 415 | 142  100   71   50   35   25   17   12    8    6    4    3    2    1    1    0
 416 | 141   99   70   49   35   24   17   12    8    6    4    3    2    1    1    0
 417 | 140   99   70   49   35   24   17   12    8    6    4    3    2    1    1    0
 418 | 138   97   69   48   34   24   17   12    8    6    4    3    2    1    1    0
 419 | 137   97   68   48   34   24   17   12    8    6    4    3    2    1    1    0
 420 | 135   96   67   48   33   24   16   12    8    6    4    3    2    1    1    0
 421 | 134   95   67   47   33   23   16   11    8    5    4    2    2    1    1    0
 422 | 133   94   66   47   33   23   16   11    8    5    4    2    2    1    1    0
 423 | 131   93   65   46   32   23   16   11    8    5    4    2    2    1    1    0
 424 | 130   92   65   46   32   23   16   11    8    5    4    2    2    1    1    0
 425 | 129   91   64   45   32   22   16   11    8    5    4    2    2    1    1    0
 426 | 128   90   64   45   32   22   16   11    8    5    4    2    2    1    1    0
 427 | 126   89   63   44   31   22   15   11    7    5    3    2    1    1    0    0
 428 | 125   88   62   44   31   22   15   11    7    5    3    2    1    1    0    0
 429 | 123   87   61   43   30   21   15   10    7    5    3    2    1    1    0    0
 430 | 122   86   61   43   30   21   15   10    7    5    3    2    1    1    0    0
 431 | 120   85   60   42   30   21   15   10    7    5    3    2    1    1    0    0
 432 | 119   84   59   42   29   21   14   10    7    5    3    2    1    1    0    0
 433 | 118   83   59   41   29   20   14   10    7    5    3    2    1    1    0    0
 434 | 116   82   58   41   29   20   14   10    7    5    3    2    1    1    0    0
 435 | 115   81   57   40   28   20   14   10    7    5    3    2    1    1    0    0
 436 | 114   80   57   40   28   20   14   10    7    5    3    2    1    1    0    0
 437 | 112   79   56   39   28   19   14    9    7    4    3    2    1    1    0    0
 438 | 111   78   55   39   27   19   13    9    6    4    3    2    1    1    0    0
 439 | 110   77   55   38   27   19   13    9    6    4    3    2    1    1    0    0
 440 | 108   76   54   38   27   19   13    9    6    4    3    2    1    1    0    0
 441 | 107   75   53   37   26   18   13    9    6    4    3    2    1    1    0    0
 442 | 105   74   52   37   26   18   13    9    6    4    3    2    1    1    0    0
 443 | 104   73   52   36   26   18   13    9    6    4    3    2    1    1    0    0
 444 | 102   72   51   36   25   18   12    9    6    4    3    2    1    1    0    0
 445 | 101   71   50   35   25   17   12    8    6    4    3    2    1    1    0    0
 446 |  99   70   49   35   24   17   12    8    6    4    3    2    1    1    0    0
 447 |  98   69   49   34   24   17   12    8    6    4    3    2    1    1    0    0
 448 |  96   68   48   34   24   17   12    8    6    4    3    2    1    1    0    0
 449 |  95   67   47   33   23   16   11    8    5    4    2    2    1    1    0    0
 450 |  94   66   47   33   23   16   11    8    5    4    2    2    1    1    0    0
 451 |  92   65   46   32   23   16   11    8    5    4    2    2    1    1    0    0
 452 |  91   64   45   32   22   16   11    8    5    4    2    2    1    1    0    0
 453 |  89   63   44   31   22   15   11    7    5    3    2    1    1    0    0    0
 454 |  88   62   44   31   22   15   11    7    5    3    2    1    1    0    0    0
 455 |  86   61   43   30   21   15   10    7    5    3    2    1    1    0    0    0
 456 |  85   60   42   30   21   15   10    7    5    3    2    1    1    0    0    0
 457 |  83   59   41   29   20   14   10    7    5    3    2    1    1    0    0    0
 458 |  82   58   41   29   20   14   10    7    5    3    2    1    1    0    0    0
 459 |  80   57   40   28   20   14   10    7    5    3    2    1    1    0    0    0
 460 |  79   56   39   28   19   14    9    7    4    3    2    1    1    0    0    0
 461 |  77   55   38   27   19   13    9    6    4    3    2    1    1    0    0    0
 462 |  76   53   38   26   19   13    9    6    4    3    2    1    1    0    0    0
 463 |  74   52   37   26   18   13    9    6    4    3    2    1    1    0    0    0
 464 |  73   51   36   25   18   12    9    6    4    3    2    1    1    0    0    0
 465 |  71   50   35   25   17   12    8    6    4    3    2    1    1    0    0    0
 466 |  70   49   35   24   17   12    8    6    4    3    2    1    1    0    0    0
 467 |  68   48   34   24   17   12    8    6    4    3    2    1    1    0    0    0
 468 |  67   47   33   23   16   11    8    5    4    2    2    1    1    0    0    0
 469 |  65   46   32   23   16   11    8    5    4    2    2    1    1    0    0    0
 470 |  64   45   32   22   16   11    8    5    4    2    2    1    1    0    0    0
 471 |  62   44   31   22   15   11    7    5    3    2    1    1    0    0    0    0
 472 |  61   43   30   21   15   10    7    5    3    2    1    1    0    0    0    0
 473 |  59   42   29   21   14   10    7    5    3    2    1    1    0    0    0    0
 474 |  58   41   29   20   14   10    7    5    3    2    1    1    0    0    0    0
 475 |  56   40   28   20   14   10    7    5    3    2    1    1    0    0    0    0
 476 |  55   39   27   19   13    9    6    4    3    2    1    1    0    0    0    0
 477 |  53   37   26   18   13    9    6    4    3    2    1    1    0    0    0    0
 478 |  52   36   26   18   13    9    6    4    3    2    1    1    0    0    0    0
 479 |  50   35   25   17   12    8    6    4    3    2    1    1    0    0    0    0
 480 |  49   34   24   17   12    8    6    4    3    2    1    1    0    0    0    0
 481 |  47   33   23   16   11    8    5    4    2    2    1    1    0    0    0    0
 482 |  46   32   23   16   11    8    5    4    2    2    1    1    0    0    0    0
 483 |  44   31   22   15   11    7    5    3    2    1    1    0    0    0    0    0
 484 |  42   30   21   15   10    7    5    3    2    1    1    0    0    0    0    0
 485 |  41   29   20   14   10    7    5    3    2    1    1    0    0    0    0    0
 486 |  39   28   19   14    9    7    4    3    2    1    1    0    0    0    0    0
 487 |  38   27   19   13    9    6    4    3    2    1    1    0    0    0    0    0
 488 |  36   25   18   12    9    6    4    3    2    1    1    0    0    0    0    0
 489 |  35   24   17   12    8    6    4    3    2    1    1    0    0    0    0    0
 490 |  33   23   16   11    8    5    4    2    2    1    1    0    0    0    0    0
 491 |  32   22   16   11    8    5    4    2    2    1    1    0    0    0    0    0
 492 |  30   21   15   10    7    5    3    2    1    1    0    0    0    0    0    0
 493 |  28   20   14   10    7    5    3    2    1    1    0    0    0    0    0    0
 494 |  27   19   13    9    6    4    3    2    1    1    0    0    0    0    0    0
 495 |  25   18   12    9    6    4    3    2    1    1    0    0    0    0    0    0
 496 |  24   17   12    8    6    4    3    2    1    1    0    0    0    0    0    0
 497 |  22   16   11    8    5    4    2    2    1    1    0    0    0    0    0    0
 498 |  21   14   10    7    5    3    2    1    1    0    0    0    0    0    0    0
 499 |  19   13    9    6    4    3    2    1    1    0    0    0    0    0    0    0
 500 |  18   12    9    6    4    3    2    1    1    0    0    0    0    0    0    0
 501 |  16   11    8    5    4    2    2    1    1    0    0    0    0    0    0    0
 502 |  14   10    7    5    3    2    1    1    0    0    0    0    0    0    0    0
 503 |  13    9    6    4    3    2    1    1    0    0    0    0    0    0    0    0
 504 |  11    8    5    4    2    2    1    1    0    0    0    0    0    0    0    0
 505 |  10    7    5    3    2    1    1    0    0    0    0    0    0    0    0    0
 506 |   8    6    4    3    2    1    1    0    0    0    0    0    0    0    0    0
 507 |   7    4    3    2    1    1    0    0    0    0    0    0    0    0    0    0
 508 |   5    3    2    1    1    0    0    0    0    0    0    0    0    0    0    0
 509 |   3    2    1    1    0    0    0    0    0    0    0    0    0    0    0    0
 510 |   2    1    1    0    0    0    0    0    0    0    0    0    0    0    0    0
 511 |   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
 512 |  -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
 513 |  -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
 514 |  -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
 515 |  -6   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
 516 |  -8   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
 517 |  -9   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1   -1
 518 | -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1   -1
 519 | -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1
 520 | -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1
 521 | -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1   -1
 522 | -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1
 523 | -19  -13  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1
 524 | -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1
 525 | -22  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1   -1
 526 | -23  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1   -1   -1
 527 | -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1
 528 | -26  -19  -13  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1
 529 | -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1
 530 | -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1
 531 | -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1   -1
 532 | -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1   -1
 533 | -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1   -1
 534 | -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1
 535 | -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1
 536 | -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1
 537 | -40  -29  -20  -15  -10   -8   -5   -4   -3   -2   -2   -1   -1   -1   -1   -1
 538 | -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1
 539 | -43  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1
 540 | -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1   -1
 541 | -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1
 542 | -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1   -1
 543 | -50  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1
 544 | -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1
 545 | -53  -37  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1
 546 | -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1
 547 | -56  -40  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1   -1
 548 | -57  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1
 549 | -59  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1
 550 | -60  -43  -30  -22  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1
 551 | -62  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1
 552 | -63  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1   -1   -1   -1
 553 | -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1
 554 | -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1
 555 | -68  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1   -1
 556 | -69  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1
 557 | -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1
 558 | -72  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1   -1
 559 | -74  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1
 560 | -75  -53  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1
 561 | -77  -54  -39  -27  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1
 562 | -78  -56  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1   -1
 563 | -80  -57  -40  -29  -20  -15  -10   -8   -5   -4   -3   -2   -2   -1   -1   -1
 564 | -81  -58  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1
 565 | -83  -59  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1
 566 | -84  -60  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1
 567 | -86  -61  -43  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1
 568 | -87  -62  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1   -1
 569 | -89  -63  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1   -1   -1
 570 | -90  -64  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1   -1   -1
 571 | -92  -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1
 572 | -93  -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1
 573 | -95  -67  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1
 574 | -96  -68  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1   -1
 575 | -97  -69  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1
 576 | -99  -70  -50  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1
 577 |-100  -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1
 578 |-102  -72  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1   -1
 579 |-103  -73  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2   -1   -1
 580 |-105  -74  -53  -37  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1
 581 |-106  -75  -53  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1
 582 |-108  -76  -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1
 583 |-109  -77  -55  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1
 584 |-111  -78  -56  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1
 585 |-112  -79  -56  -40  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1   -1
 586 |-113  -80  -57  -40  -29  -20  -15  -10   -8   -5   -4   -3   -2   -2   -1   -1
 587 |-115  -81  -58  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1
 588 |-116  -82  -58  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1
 589 |-117  -83  -59  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1
 590 |-119  -84  -60  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1
 591 |-120  -85  -60  -43  -30  -22  -15  -11   -8   -6   -4   -3   -2   -2   -1   -1
 592 |-121  -86  -61  -43  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1
 593 |-123  -87  -62  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1
 594 |-124  -88  -62  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1   -1
 595 |-126  -89  -63  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1   -1
 596 |-127  -90  -64  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1   -1
 597 |-129  -91  -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1
 598 |-130  -92  -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1
 599 |-131  -93  -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1
 600 |-132  -94  -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1
 601 |-134  -95  -67  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1
 602 |-135  -96  -68  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2   -1
 603 |-136  -97  -68  -49  -34  -25  -17  -13   -9   -7   -5   -4   -3   -2   -2   -1
 604 |-138  -98  -69  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1
 605 |-139  -98  -70  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1
 606 |-141 -100  -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1
 607 |-142 -100  -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1
 608 |-143 -101  -72  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1
 609 |-144 -102  -72  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2   -1
 610 |-146 -103  -73  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2   -1
 611 |-147 -104  -74  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2   -1
 612 |-148 -105  -74  -53  -37  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1
 613 |-150 -106  -75  -53  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1
 614 |-151 -107  -76  -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1
 615 |-152 -108  -76  -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2   -1
 616 |-153 -108  -77  -54  -39  -27  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1
 617 |-154 -109  -77  -55  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1
 618 |-156 -110  -78  -55  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1
 619 |-157 -111  -79  -56  -40  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1
 620 |-158 -112  -79  -56  -40  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2   -1
 621 |-160 -113  -80  -57  -40  -29  -20  -15  -10   -8   -5   -4   -3   -2   -2   -1
 622 |-161 -114  -81  -57  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 623 |-162 -115  -81  -58  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 624 |-163 -115  -82  -58  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 625 |-164 -116  -82  -58  -41  -29  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 626 |-166 -117  -83  -59  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 627 |-167 -118  -84  -59  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 628 |-168 -119  -84  -60  -42  -30  -21  -15  -11   -8   -6   -4   -3   -2   -2   -1
 629 |-169 -120  -85  -60  -43  -30  -22  -15  -11   -8   -6   -4   -3   -2   -2   -1
 630 |-170 -120  -85  -60  -43  -30  -22  -15  -11   -8   -6   -4   -3   -2   -2   -1
 631 |-172 -121  -86  -61  -43  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1
 632 |-173 -122  -87  -61  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1
 633 |-174 -123  -87  -62  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1
 634 |-175 -124  -88  -62  -44  -31  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1
 635 |-176 -125  -88  -63  -44  -32  -22  -16  -11   -8   -6   -4   -3   -2   -2   -1
 636 |-177 -125  -89  -63  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1
 637 |-178 -126  -89  -63  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1
 638 |-180 -127  -90  -64  -45  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1
 639 |-181 -128  -91  -64  -46  -32  -23  -16  -12   -8   -6   -4   -3   -2   -2   -1
 640 |-182 -129  -91  -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2
 641 |-183 -129  -92  -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2
 642 |-184 -130  -92  -65  -46  -33  -23  -17  -12   -9   -6   -5   -3   -3   -2   -2
 643 |-185 -131  -93  -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 644 |-186 -132  -93  -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 645 |-187 -132  -94  -66  -47  -33  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 646 |-188 -133  -94  -67  -47  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 647 |-189 -134  -95  -67  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 648 |-190 -135  -95  -68  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 649 |-191 -135  -96  -68  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 650 |-192 -136  -96  -68  -48  -34  -24  -17  -12   -9   -6   -5   -3   -3   -2   -2
 651 |-193 -137  -97  -69  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 652 |-194 -138  -97  -69  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 653 |-195 -138  -98  -69  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 654 |-196 -139  -98  -70  -49  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 655 |-197 -140  -99  -70  -50  -35  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 656 |-199 -141 -100  -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 657 |-200 -141 -100  -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 658 |-200 -142 -100  -71  -50  -36  -25  -18  -13   -9   -7   -5   -4   -3   -2   -2
 659 |-201 -142 -101  -71  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2
 660 |-202 -143 -101  -72  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2
 661 |-203 -144 -102  -72  -51  -36  -26  -18  -13   -9   -7   -5   -4   -3   -2   -2
 662 |-204 -145 -102  -73  -51  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2
 663 |-205 -145 -103  -73  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2
 664 |-206 -146 -103  -73  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2
 665 |-207 -147 -104  -74  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2
 666 |-208 -147 -104  -74  -52  -37  -26  -19  -13  -10   -7   -5   -4   -3   -2   -2
 667 |-209 -148 -105  -74  -53  -37  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 668 |-210 -148 -105  -74  -53  -37  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 669 |-211 -149 -106  -75  -53  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 670 |-212 -150 -106  -75  -53  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 671 |-212 -150 -106  -75  -53  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 672 |-214 -151 -107  -76  -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 673 |-214 -152 -107  -76  -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 674 |-215 -152 -108  -76  -54  -38  -27  -19  -14  -10   -7   -5   -4   -3   -2   -2
 675 |-216 -153 -108  -77  -54  -39  -27  -20  -14  -10   -7   -5   -4   -3   -2   -2
 676 |-216 -153 -108  -77  -54  -39  -27  -20  -14  -10   -7   -5   -4   -3   -2   -2
 677 |-218 -154 -109  -77  -55  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2
 678 |-218 -154 -109  -77  -55  -39  -28  -20  -14  -10   -7   -5   -4   -3   -2   -2
